2009,1,10,18,52,10.76,-43.24432,170.859766,20.347,1,230.1,298
2009,1,11,9,26,19.37,-43.396212,170.364014,8.653,1.2, -,130
2009,1,13,11,59,25.85,-42.963765,171.457861,13.184,0.62,94.8,136.1
2009,1,13,13,39,49.1,-43.054305,171.002539,13.022,0.37, -,130
2009,1,14,10,55,29.78,-43.195874,171.532438,12.261,1.97, -,130
2009,1,14,11,11,57.62,-42.773535,171.277995,5.584,1.41,49.2,122.1
2009,1,14,16,43,24.88,-43.17299,171.092204,19.847,2.36,419.6,583.3
2009,1,14,17,44,16.92,-43.026794,171.459424,5.156,0.19,543.3,592.8
2009,1,14,17,44,43.48,-43.051855,171.428385,11.107,0.82,216.5,336.3
2009,1,15,8,8,12.47,-43.017399,171.433968,5.891,0.78,446.6,513.4
2009,1,15,8,16,34.97,-43.036776,171.469059,4.121,0.49, -,130
2009,1,16,5,25,8.99,-42.932939,171.212272,8.591,0.15, -,130
2009,1,16,9,54,41.21,-43.415202,170.635254,28.033,0.74,5.7,599.7
2009,1,16,15,14,20.09,-43.485974,170.218669,7.329,0.74,137.1,428.9
2009,1,16,22,36,5.36,-42.977161,171.494076,14.751,1.39,131.8,175.4
2009,1,17,6,48,10.57,-42.979126,171.496452,15.149,0.61,158,195.6
2009,1,17,13,18,33.13,-43.054985,171.39043,11.381,1.51,154.9,204
2009,1,17,23,31,47.36,-42.954818,171.354248,11.731,1.1,130.9,157.3
2009,1,18,8,13,59.22,-43.228577,170.872477,14.461,0.95,404.8,477.2
2009,1,18,18,50,7.78,-42.947734,171.367611,6.513,0.49,245.2,548
2009,1,19,14,58,18.28,-43.200439,171.437256,11.02,1.76,355.7,447.3
2009,1,20,0,19,55.33,-43.111646,170.683561,10.76,1.33,490.4,724.5
2009,1,20,4,10,18.15,-43.482499,171.140967,23.941,1.42, -,130
2009,1,21,10,9,37.57,-43.100252,170.795215,12.187,0.5,311.3,409.2
2009,1,21,12,20,53.55,-43.169954,170.833105,15.136,0.47,214.4,290.2
2009,1,21,22,5,59.08,-43.240706,170.845964,19.992,1.48,243.8,274.7
2009,1,22,4,32,49.5,-43.227201,171.09917,27.164,0.48, -,130
2009,1,23,10,11,29.05,-42.948572,171.35568,12.42,0.74,151,171
2009,1,24,0,17,8.49,-43.154045,170.93737,13.785,0.35,193.8,295.7
2009,1,24,13,42,10.56,-43.052222,171.048096,16.252,1.55,188.8,301.6
2009,1,25,4,2,45.81,-43.041321,171.020931,10.686,0.24,236.1,273.9
2009,1,25,7,11,3.08,-43.199202,171.075488,14.538,1.64,169.7,200.9
2009,1,25,15,42,45.43,-43.094543,171.128223,6.123,1.34, -,130
2009,1,26,4,14,54.25,-43.159656,171.344059,11.232,0.8,632,1029.5
2009,1,26,17,48,4.6,-43.158358,171.536768,14.789,0.59,1135.2,1415.7
2009,1,27,1,15,45.76,-43.493693,170.302865,3.679,0.72,39.5,63.7
2009,1,27,12,33,15.46,-43.481104,170.638542,14.684,1.22,140.4,241.3
2009,1,28,23,8,13.7,-43.057043,171.460205,9.364,0.96,543.6,1294
2009,1,31,13,39,40.11,-43.193604,170.823503,12.604,0.82,69.8,110.8
2009,2,1,3,6,49.95,-43.483415,170.493164,9.186,0.52,726.2,1126.2
2009,2,1,13,29,49.76,-42.985087,171.183105,9.943,0.28,294.9,357.5
2009,2,1,13,49,10.21,-43.39504,170.738835,11.438,0.82,305.8,432.7
2009,2,1,15,3,2.84,-43.504598,170.497493,7.074,0.22, -,130
2009,2,2,0,45,15.35,-42.964697,171.379622,1.022,0.12, -,130
2009,2,2,1,5,53.02,-43.178092,171.055697,5.756,0.58,238.6,290.5
2009,2,2,10,51,17.5,-42.985331,171.182992,9.923,0.28,291.1,319.1
2009,2,2,15,19,9.31,-43.563814,170.545182,12.009,0.79,154.4,231.2
2009,2,3,0,19,40.07,-43.046204,171.01097,12.509,0.23,195.6,230.3
2009,2,3,22,22,53.32,-43.05354,171.470996,10.399,0.83,1044.2,1799.5
2009,2,3,23,51,17.08,-43.292615,170.833154,6.213,0.27,230.3,305.3
2009,2,4,6,18,40.5,-43.180697,171.020085,1.937,0.93,202.8,332
2009,2,4,18,36,21.88,-43.07583,170.971924,10.604,0.81,118.9,207
2009,2,5,13,45,21.47,-43.147632,171.110091,3.923,0.73,271.2,325.2
2009,2,5,13,57,51.63,-43.147571,171.110173,3.965,0.04,265.5,349.4
2009,2,6,15,4,2.63,-43.51672,169.959863,4.206,-0.19,279.5,1419.5
2009,2,6,15,39,17.19,-42.974264,171.438737,13.241,1.28,69.8,84.6
2009,2,8,6,7,41.99,-43.186711,170.807145,12.73,2.38,64.3,69.6
2009,2,8,13,9,22.41,-43.475647,170.301758,5.868,0.25,56.3,89.4
2009,2,9,6,55,8.58,-43.124255,171.436263,12.614,0.75,335.4,515.5
2009,2,9,7,56,22.61,-43.583215,170.299495,0.533,0.02, -,130
2009,2,9,19,1,13.8,-43.069849,171.012484,7.293,0.27,170.2,227.6
2009,2,9,22,8,5.8,-42.897237,170.992367,2.343,0.44, -,130
2009,2,11,2,18,14.83,-43.109351,171.218083,4.012,1.55, -,130
2009,2,11,5,28,5.18,-43.564832,170.552702,11.035,1.51,123.3,217.8
2009,2,11,9,4,13.24,-43.519853,169.956852,4.35,0.06,251.3,698
2009,2,11,11,30,59.65,-43.518229,170.272477,7.332,-0.02, -,130
2009,2,11,12,45,24.33,-43.182564,170.814909,11.744,0.65,66.1,108.4
2009,2,11,13,27,16.41,-42.962451,171.475781,13.874,0.1,122.9,167
2009,2,11,13,54,15.14,-42.985848,171.338542,8.207,0.07,588,886.3
2009,2,11,20,31,50.4,-43.172611,170.829736,8.963,0.31,98.1,152.9
2009,2,11,20,34,47.7,-42.916353,171.423486,0.254,0.33, -,130
2009,2,12,5,29,24.38,-43.25234,170.800146,12.526,1.04,106.7,134.5
2009,2,13,4,12,17.18,-43.198238,170.819759,11.737,0.32,143.1,189.2
2009,2,13,7,56,43.2,-43.01899,170.96569,13.595,0.17,387.6,453.2
2009,2,13,16,57,42.13,-43.133667,170.891781,11.262,0.32,83.5,148.2
2009,2,13,21,59,8.32,-43.120443,170.927181,12.605,0.52,97.3,130.6
2009,2,13,22,24,49,-43.326888,170.96359,15.131,2.06,364.3,530.6
2009,2,13,23,14,39.2,-42.996488,171.377295,9.723,0.77,202.7,258.4
2009,2,13,23,37,18.56,-43.091915,171.413379,12.081,0.34,350.3,484.8
2009,2,14,7,32,11.35,-43.094788,170.944938,2.256,0.19, -,130
2009,2,14,7,54,31.29,-43.614872,170.095231,6.855,1.44, -,130
2009,2,14,12,53,57.89,-43.068111,171.060905,15.737,1.27,162.6,197.9
2009,2,15,12,29,2.06,-43.171216,170.698584,8.327,0.83,320.6,402.5
2009,2,15,12,52,5.05,-43.507865,170.357292,2.374,0.34,106,203.8
2009,2,15,13,38,59.67,-43.517196,169.956966,4.035,0.57,243.7,649.6
2009,2,15,14,27,28.7,-43.077612,171.042171,4.689,0.63,180.9,295.2
2009,2,15,15,11,18.32,-43.077559,171.042253,4.619,0.92,183.1,314.8
2009,2,15,18,23,11.24,-43.252942,170.884212,16.688,0.31,65.7,133.8
2009,2,16,0,11,37.36,-43.146574,171.110758,4.103,1.41,272.6,332.5
2009,2,16,2,23,36.66,-43.201196,170.824919,13.357,0.91,92.2,102.9
2009,2,16,11,45,27.64,-42.976595,171.437533,13.539,0.78,76.3,94.8
2009,2,16,13,41,21.18,-43.055188,171.072868,9.498,0.11,327.8,369.6
2009,2,16,20,33,43.72,-42.987236,171.433512,14.191,0.35,247.3,399.1
2009,2,17,5,24,10.11,-43.021297,171.069808,8.169,-0.01, -,130
2009,2,17,13,12,1.66,-43.08995,170.731087,8.629,1.17,218.4,248.9
