169.983	-43.5321	23.9661	5
169.835	-43.6601	22.1719	5
170.022	-43.5803	18.888	5
169.879	-43.6891	32.3281	5
169.941	-43.68	34.0885	5
170.042	-43.7425	39.7422	5
170.036	-43.7026	29.0443	5
170.008	-43.5031	42.349	5
169.993	-43.5548	17.5339	5
170.128	-43.5995	19.7682	5
169.769	-43.7766	38.0156	5
170.109	-43.5711	28.0964	5
169.989	-43.6446	22.6797	5
170.039	-43.6423	22.0026	5
