-0	3.89
0.973383036777	4.24
1.94682395752	4.24
2.92032270362	4.24
3.89387924924	4.24
4.86749357042	4.24
5.84116563811	4.24
6.81489542181	4.24
7.78868289452	4.24
8.76252802672	4.24
9.73643078897	4.24
10.7103911549	4.24
11.6844090943	4.24
12.658484579	4.24
13.6326175797	4.24
14.6068080689	4.24
15.5810560173	4.24
16.5553613956	4.24
17.5297241764	3.89
18.5041443305	3.89
19.4786218299	3.89
20.4531566443	3.89
21.4277487467	3.89
22.4023981079	3.89
23.377104699	3.89
24.3518684923	3.89
25.3266894579	3.89
26.3015675685	3.89
27.2765027949	3.89
28.2514951081	3.89
29.22654448	3.89
30.2016508821	3.89
31.1768142854	3.89
32.1520346619	3.89
33.1273119821	3.89
34.1026462182	3.89
35.0780373413	3.89
36.0534853234	3.89
37.028990135	3.89
38.0045517482	3.89
38.9801701337	3.89
39.9558452641	3.89
40.9315771097	3.89
41.9073656426	3.89
42.8832108344	3.89
43.8591126558	3.89
44.8350710789	3.89
45.8110860751	3.89
46.7871576153	3.89
47.7632856716	3.89
48.7394702152	3.89
49.7157112176	3.89
50.6920086503	3.89
51.6683624847	3.89
52.6447726924	3.89
53.621239245	3.89
54.5977621136	3.89
55.5743412701	3.89
56.5509766857	3.89
57.527668332	3.54
58.5044161806	3.54
59.481220203	3.54
60.4580803703	3.54
61.4349966545	3.18
62.411969027	3.18
63.3889974592	3.18
64.3660819225	3.18
65.3432223889	2.83
66.3204188296	2.83
67.2976712161	2.83
68.27497952	2.47
69.2523437129	2.47
70.2297637662	2.47
71.2072396517	2.47
72.1847713406	2.12
73.1623588047	2.12
74.1400020155	2.12
75.1177009446	2.12
76.0954555634	2.12
77.0732658436	1.77
78.0511317569	1.77
79.0290532745	1.77
80.0070303683	1.77
80.9850630098	1.77
81.9631511704	1.41
82.9412948221	1.41
83.9194939362	1.41
84.8977484842	1.41
85.8760584379	1.41
86.8544237689	1.41
87.8328444486	1.77
88.8113204488	1.77
89.789851741	1.77
90.7684382969	1.77
91.7470800882	1.77
92.7257770864	1.77
93.7045292631	1.77
94.6833365899	1.77
95.6621990385	2.12
96.6411165806	2.12
97.6200891878	2.12
98.5991168318	2.12
99.5781994839	2.12
100.557337116	2.12
101.5365297	2.12
102.515777208	2.12
103.49507961	2.12
104.474436879	2.12
105.453848986	2.12
106.433315903	2.12
107.412837602	2.12
108.392414055	2.12
109.372045232	2.12
110.351731106	2.12
111.331471649	2.12
112.311266832	2.12
113.291116626	2.12
114.271021004	2.12
115.250979937	2.12
116.230993398	2.47
117.211061356	2.47
118.191183786	2.47
119.171360657	2.47
120.151591942	2.47
121.131877613	2.83
122.112217641	2.83
123.092611998	3.18
124.073060655	3.18
125.053563586	3.54
126.03412076	3.54
127.01473215	3.54
127.995397729	3.89
128.976117466	3.89
129.956891335	3.89
130.937719307	3.89
131.918601354	3.89
132.899537447	3.89
133.880527559	3.89
134.861571661	3.89
135.842669725	3.89
136.823821722	3.89
137.805027625	3.89
138.786287406	3.89
139.767601035	3.89
140.748968485	3.89
141.730389728	4.24
142.711864736	4.24
143.69339348	4.24
144.674975932	4.24
145.656612064	4.24
146.638301848	4.24
147.620045255	4.24
148.601842258	4.24
149.583692829	4.24
150.565596938	4.24
151.547554559	4.24
152.529565662	4.24
153.51163022	4.6
154.493748205	4.6
155.475919588	4.6
156.458144341	4.6
157.440422437	4.6
158.422753847	4.6
159.405138542	4.6
160.387576496	4.6
161.370067679	4.6
162.352612063	4.6
163.335209622	4.6
164.317860325	4.6
165.300564146	4.6
166.283321056	4.6
167.266131027	4.6
168.248994031	4.6
169.231910041	4.6
170.214879027	4.95
171.197900961	4.95
172.180975817	4.95
173.164103565	4.95
174.147284178	4.95
175.130517627	4.95
176.113803885	4.95
177.097142923	4.95
178.080534714	4.95
179.063979229	4.95
180.04747644	5.3
181.03102632	5.3
182.01462884	5.3
182.998283972	5.3
183.981991688	5.3
184.965751961	5.3
185.949564761	5.3
186.933430062	5.3
187.917347835	5.3
188.901318053	5.3
189.885340686	5.3
190.869415708	5.3
191.853543089	5.3
192.837722804	5.3
193.821954822	5.3
194.806239116	5.3
195.790575659	5.3
