104.233892926	5.868	0.25
97.2886090084	0.533	0.02
188.35598192	4.012	1.55
99.6006615866	7.332	-0.02
214.889363081	13.874	0.1
204.279328886	8.207	0.07
214.389378057	0.254	0.33
151.48903009	12.526	1.04
206.165984947	9.723	0.77
81.7444608279	6.855	1.44
105.883486142	2.374	0.34
157.028334556	16.688	0.31
178.853285651	4.103	1.41
211.441736713	13.539	0.78
210.489742763	14.191	0.35
170.563124777	12.778	2.01
108.989117505	4.088	0.06
177.214780821	3.969	0.84
91.2765284668	1.879	0.3
186.282962019	5.728	-0.02
99.543483408	6.489	0.18
178.688604823	3.976	0.49
95.99846094	3.217	0.92
103.243254409	4.507	1.68
99.558926279	3.415	0.41
142.408563711	8.371	0.96
100.983098499	7.578	0.27
148.184476273	11.348	0.53
98.4519156493	8.531	0.89
151.131767867	10.869	1.59
178.517471474	15.853	1.41
192.427220993	8.1	0.72
205.251237027	9.092	0.98
212.521510724	3.495	0.57
96.1476364274	5.684	1.5
96.1756250847	5.956	1.04
154.092705521	13.747	0.62
209.450639749	13.134	0.88
102.60605212	5.119	0.33
102.736386444	5.433	-0.52
103.296383556	6.984	-0.01
102.675001399	5.55	-0.45
102.838424099	5.61	0.19
89.9162700175	7.976	-0.32
210.447068084	14.779	1.04
105.227742191	5.743	1.83
164.369908437	9.586	0.56
207.74457148	12.289	0.98
153.340999876	12.789	0.49
148.532465639	15.996	0.22
191.140318441	5.47	0.52
101.512797133	4.21	0.43
129.117163026	13.938	1.04
158.304877173	17.941	0.71
128.5877341	15.088	0.66
205.686356418	11.89	0.65
129.072393971	14.152	1.29
179.442894055	17.981	0.61
174.009383157	17.145	1.14
102.63195439	6.581	0.38
102.688696186	6.551	0.12
98.0712123131	4.062	0.9
102.641079066	6.565	0.49
30.5954061373	19.606	1.43
30.5310298668	19.687	1.43
102.146017216	4.687	-0.15
97.9252250214	7.252	0.04
159.186040846	16.969	0.7
147.279530108	12.376	0.46
209.34686542	14.258	0.09
168.105046928	17.591	0.35
205.814463138	7.387	0.11
39.0787718607	22.783	1.95
168.744978768	18.106	0.54
208.102569269	13.658	1.93
214.310473573	14.163	0.21
157.094709329	18.631	0.81
203.605489801	10.593	1.91
206.218190397	12.433	0.57
163.343440908	15.077	0.51
98.9502482255	5.172	-0.11
231.778812866	30.457	1.54
172.32491405	7.89	0.95
206.517536898	13.964	1.45
170.567304332	18.834	0.33
202.423123073	8.199	0.53
103.700773395	5.412	-0.35
108.959809794	7.291	-0.27
131.900639416	16.27	1.17
211.280624075	16.415	2.27
114.740408861	8.156	0.75
143.255644468	13.749	0.29
96.2427922281	8.195	0.72
167.259891485	17.906	1.81
134.004040539	13.292	0.8
208.660889407	15.865	1.35
150.390440416	13.341	1.23
153.163790186	15.034	0.65
208.589860112	15.783	1.22
168.373618165	16.235	1.75
89.2843467122	10.49	1.91
146.086222289	10.504	1.58
157.845796051	18.604	0.87
157.142427229	19.904	1.22
157.130911253	19.845	1.46
157.162591047	19.957	2.75
207.454397043	8.393	0.96
128.774415722	14.3	1.23
128.796833539	14.315	1.28
178.067759345	20.13	1.23
105.634957577	1.386	1.4
209.530795349	15.667	1.31
125.174957707	15.174	1.94
125.35876714	15.241	0.78
106.258802223	2.234	0.19
149.962620848	9.827	1.51
149.500795511	17.456	1.26
149.471748427	17.242	2.02
149.565050047	17.14	1.44
149.57293383	17.196	2.68
149.619983887	16.926	0.69
171.954908963	17.658	1.67
89.9477365848	1.671	0.63
89.9430916265	1.898	1.46
171.654343863	22.433	0.79
101.507392579	4.703	1.6
101.52116886	4.761	1.03
179.943153793	16.609	1.11
201.873863541	11.128	1.21
88.8076097624	11.623	1.74
177.405820422	14.453	1.27
202.906122385	12.543	1.09
169.285674269	15.164	1.51
147.813365066	4.064	0.35
107.364898075	6.595	0.02
107.295426731	6.465	1.61
107.350274491	6.552	1.95
107.300617772	6.518	-0.1
209.874036668	12.875	2.51
169.276234459	15.182	0.5
126.021441765	14.14	0.78
121.752826126	12.677	1.97
153.249871153	14.386	2.35
165.047714467	12.936	0.46
96.1718903839	7.177	0.99
165.958133183	12.519	0.97
100.239260983	7.103	0.27
149.699555802	10.582	0.69
213.307255642	13.378	0.98
81.444886817	0.492	-0.04
205.279044874	11.303	0.63
175.848695313	15.917	1.05
211.767650481	15.395	0.54
212.347887124	14.417	0.61
157.193766204	16.795	0.58
189.997158264	11.505	-0.07
79.086703419	3.997	0.72
211.028564983	14.136	1.1
221.593678191	17.038	0.99
102.450732422	7.544	-0.21
177.275148006	15.692	1.06
166.722775953	12.68	0.92
167.494802131	13.9	0.77
118.612344768	10.473	1.01
151.361521448	11.872	0.59
149.97977772	11.027	1.54
164.846281959	14.656	0.72
166.287623596	14.051	0.6
169.313544515	15.243	0.95
150.582838291	11.352	1.09
158.720151894	16.85	0.6
156.827759626	16.725	1.19
140.313127571	10.995	1.55
188.364000134	1.77	0.68
159.258229022	16.522	0.92
158.869812161	18.29	0.38
156.969428058	16.004	0.32
146.18033713	10.304	-0.31
102.368460553	4.298	-0.43
100.329934824	5.544	-0.7
203.438515022	7.809	0.46
141.577922893	10.565	1.02
130.351473678	14.361	0.29
189.849333892	17.688	1.58
156.171789262	16.694	0.39
196.662704519	13.985	0.32
101.560804107	4.918	1.02
167.551522027	14.221	0.27
130.607058822	15.313	2.26
146.088161007	0.78	0.19
93.778031776	3.02	0.9
165.564391695	13.068	0.53
146.142181309	10.761	0.64
103.262187613	4.428	0.01
213.182122619	10.07	0.52
208.825841315	13.423	0.78
168.131420009	14.207	0.92
97.2007888048	3.956	-0.28
212.54149281	14.872	0.94
94.5216151343	2.814	-0.31
93.7719657837	2.984	0.94
164.244738255	14.468	1.15
164.232216253	14.414	0.66
164.220483285	14.345	2.53
94.5278166195	2.786	-0.09
164.186615306	12.241	-0.04
166.003939072	13.786	1.29
94.5272181076	2.818	-0.13
166.982740296	9.645	1.25
96.0648994896	5.506	-0.12
180.437224094	2.502	0.22
165.607890332	13.137	0.27
164.29872208	14.191	0.13
156.747767603	15.252	3.13
165.654391983	12.476	0.25
156.948622425	16.327	1.84
108.028376398	4.171	-0.25
156.851386029	14.975	0.3
165.77311141	12.824	0.32
165.234304674	13.33	2.25
165.203318934	13.442	0.88
166.008041394	13.784	0.76
84.0019834381	5.039	-0.2
108.865115958	8.471	-0.36
108.850028533	8.504	-0.33
190.842422536	6.855	-0.2
221.75430038	16.2	1.11
174.968057351	15.165	0.62
143.240108622	10.77	0.28
143.220666918	10.949	0.49
143.233465753	10.911	0.49
143.22890124	11.118	0.64
143.233719952	10.93	0.37
143.242804316	11.098	0.49
143.257916738	11.624	0.5
156.267513872	15.883	0.58
101.071485088	6.004	0.13
101.597213896	5.633	0.4
101.548152096	6.395	1.15
124.438580977	14.647	0.39
101.548792735	6.389	-0.49
102.425533655	6.093	0.04
109.345384557	5.342	0.08
109.326843449	5.478	-0.38
109.572693036	5.398	-0.29
103.953073981	4.719	0.12
123.834285047	14.445	0.9
122.604737637	12.817	0.64
101.550669981	6.349	0.59
104.249230409	3.826	-0.47
123.214836435	14.064	1.34
204.921417989	14.323	0.53
173.305850552	13.33	1
173.140262902	13.5	0.86
101.077686313	6.158	-0.46
101.086710139	6.059	0.89
101.297428801	5.178	-0.51
83.6621553656	3.554	0.41
101.077575265	5.969	-0.69
100.888408507	4.753	-0.6
163.758276049	14.892	0.75
102.407876333	6.244	-0.48
147.33214823	10.248	0.64
191.937836565	18.844	2.43
101.356667608	6.01	-0.51
164.678498446	13.182	1.32
164.66781186	13.185	0.93
152.985750299	14.243	0.67
151.248349875	11.52	1.65
151.237206066	11.151	1.76
204.50155292	16.17	0.64
186.12074356	9.391	0.48
146.077770554	13.377	0.81
116.731174335	10.434	0.1
110.042271375	8.309	0.64
110.063939671	8.386	0.52
159.584177271	15.383	2.03
159.568499969	15.201	0.39
148.476226764	10.832	0.88
211.009599506	14.227	1.14
110.044493452	8.24	-0.06
97.8170147173	3.744	-0.49
99.0224840427	4.008	1.19
166.906765538	9.575	0.66
172.461391399	13.593	1.05
141.523841221	5.404	1.11
232.382804921	25.855	1.61
147.82758476	11.472	0.92
102.833953208	5.622	-0.05
101.547121279	4.859	0.92
21.7183769258	19.787	1.42
137.320708149	11.269	1.24
207.594204836	16.111	0.67
175.218112649	5.471	0.46
144.508249252	10.975	1.69
165.652275807	13.392	0.89
230.150300736	24.853	1.21
123.931320828	13.977	0.57
100.852351044	5.085	0.33
164.891888198	13.265	1.3
89.4060178365	7.225	0.3
164.08159007	10.926	0.84
119.900737712	11.561	-0.39
156.270348803	16.431	2.14
118.594558526	9.227	0.44
156.268322421	16.471	1.38
148.009117666	10.25	1.27
148.463634865	10.349	1.4
147.983762081	10.514	1.35
156.269153271	16.554	2.1
148.475756312	10.449	0.55
148.511815908	11.165	0.55
182.580300613	17.368	0.75
148.896970081	9.299	1.08
147.945572667	10.358	0.45
156.237624693	16.38	1.05
155.436717635	15.624	0.22
156.491399959	18.223	0.64
171.005041996	14.599	0.33
156.229508407	16.422	0.85
156.225864545	16.34	0.72
156.21245386	16.792	0.63
156.255520514	16.79	1.04
156.224859473	16.338	0.77
156.212133646	16.26	0.88
156.179536356	15.869	0.64
156.326363522	16.418	2.67
179.650176455	4.878	1.31
146.014421762	6.108	0.49
102.416233431	4.243	-0.73
173.683407384	4.078	0.21
170.962716877	14.723	0.67
148.590508368	10.481	1.03
88.2039817097	2.295	1.31
100.721798804	6.263	-0.32
207.173634524	2.98	0.34
201.227563223	13.36	2.16
141.09001063	11.179	1.2
103.741887589	5.623	0.13
171.466674202	2.919	0.69
156.015998057	16.092	0.75
209.857069202	12.767	1.1
154.980132292	16.583	2.24
123.908764149	13.639	0.56
210.928964292	14.667	1.41
148.666461212	10.607	1.17
93.2060369208	0.519	-0.19
115.931600196	12.346	0.79
159.595498869	15.278	1.62
166.027038873	13.763	1.23
148.223168487	9.932	0.72
148.228181352	9.909	1.26
148.18088412	9.903	1.11
154.786846249	16.061	2.31
154.947137565	16.61	2.28
155.602534314	16.888	0.99
155.023061189	16.535	0.71
88.0671718068	2.213	0.11
155.044152285	16.594	2.52
88.0450147621	2.122	0.02
85.3607132498	3.336	1.5
213.752720873	0.202	0.84
206.239265103	13.5	0.91
107.318692776	4.978	0.31
107.316508227	4.991	0.69
107.315460099	4.959	0.47
107.341574665	5.043	0.62
99.5706310082	4.396	-0.39
121.991091022	12.335	0.21
85.2792698238	3.403	1.27
95.8702287878	7.295	-0.57
96.0457392942	4.562	-0.37
209.660692261	14.94	0.71
101.75244741	5.696	-0.1
145.016404701	10.69	0.76
107.277944927	4.91	0.65
164.758731942	11.487	0.69
102.948922722	4.475	1.27
102.96333408	4.367	-0.17
145.255378471	12.049	0.7
155.08105599	16.48	1.42
154.691860599	15.164	0.65
202.904969408	13.509	1.11
18.6910583117	18.877	0.91
159.601877877	15.324	0.71
175.261314364	3.12	0.4
95.9891362237	4.629	1.35
206.812578112	11.974	0.99
217.587041283	13.052	0.92
213.488334468	13.655	0.62
178.614741191	15.79	1.19
98.7341932191	2.445	-0.58
155.155089434	16.494	0.87
155.045371416	16.359	0.98
155.031607264	16.411	2.53
155.029498154	16.042	0.79
155.163075892	16.565	1.59
173.148500184	13.516	1.66
164.242485814	10.697	2.63
173.20638347	13.479	0.63
152.380764772	10.035	0.7
155.147829637	16.424	1.72
155.12861795	16.575	2.97
96.7766106693	6.058	0.64
96.6001210048	5.57	0.77
100.321497471	5.38	-0.45
109.468701105	8.298	0.43
165.971055838	12.798	1.63
155.241056169	16.431	0.81
166.124549483	12.278	0.72
109.374733634	5.768	0.11
105.684421307	2.579	-0.05
159.697557736	15.572	1.15
116.834630059	11.148	0.98
126.532363817	13.368	0.3
170.600172907	3.736	0.28
147.950669707	10.205	0.46
155.165432067	16.423	0.66
110.062313891	6.547	0.08
155.158844631	16.291	0.87
159.594576911	15.418	1.14
96.7667248328	6.039	0.21
96.9330954886	5.885	-0.56
96.7776629323	6.106	-0.21
159.20638952	15.837	1.03
96.7785671626	6.106	0.06
154.978847083	16.331	1.69
154.89172417	16.333	1.06
154.963700952	16.21	0.84
97.3090135185	3.896	-0.18
93.5085513414	4.611	-0.34
122.664758476	12.916	0.18
155.092570688	16.468	1.32
99.5531024442	3.944	-0.14
107.455176005	5.279	-0.03
107.503034073	5.528	0.25
107.48586039	5.048	0.19
213.981324722	15.86	0.88
174.362916912	15.469	0.85
111.136754119	7.245	0.6
148.598175686	10.59	1.02
171.228286392	15.989	0.6
148.465346851	10.214	0.52
93.6218171659	1.089	-0.01
101.440974583	5.761	-0.04
101.536177417	4.969	0.49
148.519165803	3.497	0.8
150.760599656	12.497	0.52
102.597513455	3.013	1.93
103.263586864	4.492	1.08
103.268317754	4.483	0.61
103.266244854	4.491	0.61
103.274941714	4.439	0.92
97.1498948163	2.74	0.15
85.2423295678	4.392	0.51
131.341920875	28.468	1.95
101.54588071	4.927	0.26
96.803104432	6.163	-0.21
100.399945863	5.299	-0.14
124.586624735	10.573	0.33
141.635013655	16.147	1.25
106.401660426	2.661	0.15
107.270399295	5.24	0.16
99.7986656414	5.099	0.35
35.7116328206	22.768	1.3
94.857370956	1.352	-0.47
104.744254693	4.128	-0.15
110.968383677	5.842	-0.21
149.557162267	15.765	0.9
103.891801351	5.511	-0.34
99.3225401269	8.39	0.26
109.007196032	7.995	-0.15
103.290063676	4.406	0.61
100.945199986	5.283	0.57
116.585537025	10.71	0.18
151.731306089	12.619	2.19
152.876422854	6.589	1.18
152.066601387	2.429	1.16
146.773566664	12.925	0.62
110.758096897	7.827	0.11
129.68467054	27.779	1.77
132.624711627	14.115	0.33
151.976962978	12.011	2.31
152.989445744	16.722	0.8
105.042432817	3.286	0.4
154.446451444	21.346	0.73
153.312944336	4.85	0.79
153.12490516	4.301	0.57
104.02483746	3.15	0.04
133.06702866	12.497	0.95
152.959438923	16.333	1.44
103.016640351	5.416	-0.23
153.991825308	8.822	1.36
153.91396403	8.576	1.75
101.381214859	4.056	1.31
154.835205625	11.214	0.5
125.955896187	14.652	0.07
152.018912402	11.774	3.01
105.671745786	6.105	0.73
92.8784484015	2.304	0.48
136.328632605	26.642	1.21
122.728491812	13.463	1.31
158.291210567	11.163	2.17
102.9693135	6.831	0.49
102.959725765	6.837	0.6
102.952865078	6.805	1.02
102.974445232	6.903	0.2
122.132345246	13.015	1.28
122.108933595	12.91	0.45
102.982569739	7.001	0.1
103.029243223	4.069	0.35
117.274239024	9.178	1.1
105.985104337	4.132	1.26
103.174475519	4.868	0.08
105.984898718	4.109	0.77
122.138075636	13.314	-0.17
122.12741027	13.27	-0.08
105.970442894	4.065	1.21
105.993372923	4.09	-0.31
153.179150872	4.486	1.11
101.893489235	4.513	0.05
157.670769711	0.666	1.02
154.421468843	13.788	0.85
145.177082493	9.794	1.03
153.02953619	14.413	2.71
159.247187342	1.843	2.46
95.4384818479	4.66	0
145.050968153	9.16	1.57
153.654760768	8.202	0.57
145.39295908	11.572	0.45
105.728782361	4.71	-0.15
105.717608681	4.807	0.18
143.099906407	3.963	1.74
100.594858912	9.219	0.94
102.626022188	2.674	0.75
143.149613122	4.012	2.38
141.692161697	14.75	1.04
102.625811661	2.643	0.63
145.967300795	13.744	1.2
110.686929401	7.839	0.82
36.229801114	20.113	1.35
147.762416488	13.056	0.57
105.852219959	5.835	1.08
133.719719944	15.992	0.45
134.147711817	12.632	1.32
107.454181412	4.994	0.27
133.948352899	13.169	0.6
107.169312468	3.617	0.67
150.675936863	19.622	1.07
146.156779683	13.725	0.08
151.538431897	18.032	1.04
99.0804951068	3.785	-0.15
101.726088754	5.01	0.18
104.855316349	5.59	-0.13
105.372101336	6.255	0.07
72.1501607137	9.107	-0.01
103.158952767	4.316	-0.14
165.069810036	17.824	1.64
107.007338122	8.561	0.05
103.495989044	5.079	0.38
103.576145248	5.151	0.6
103.57781022	5.122	0.38
104.349417517	3.657	-0.09
103.00594711	5.437	-0.12
103.084737695	4.674	0.39
110.54854006	8.233	0.87
145.766855041	13.745	0.62
148.077387541	14.901	0.31
117.210929407	11.2	0.75
145.13544992	16.674	0.48
109.489657499	3.811	0.19
110.415379334	5.201	0.46
117.219646655	11.262	0.56
130.211013195	11.849	0.8
142.499091964	12.967	0.91
146.730924137	13.72	1.53
146.707974217	13.77	1.04
146.771571733	13.801	0.95
146.724246177	13.788	1.26
146.755699843	13.804	1.06
146.716340402	13.754	1.6
146.729301368	13.694	1.44
74.3611646471	8.443	0.11
113.013085995	7.579	1.18
100.852181282	3.927	1.64
148.634271001	17.611	1.25
160.032358366	15.711	1.6
130.187320802	11.838	1.73
106.720587236	4.232	0.49
99.6607266407	5.107	0.46
132.234163596	13.416	0.25
157.843903507	14.793	1.13
159.986116572	15.673	1.97
160.008337921	15.689	2.49
143.567753572	12.098	0.63
111.037748795	7.947	0.52
160.995794683	16.394	1.86
146.569176411	13.668	1.08
130.167461835	11.83	1.29
91.184336012	5.115	0.26
157.475773745	15.871	0.52
130.158778876	11.847	0.65
67.0790168322	7.656	0.22
113.054657114	7.542	1.18
150.527900783	14.626	0.6
91.5507721581	4.969	-0.15
144.525985355	14.508	1.03
113.061008806	7.533	1.56
115.86646941	9.228	0.29
99.0765131095	3.158	0.25
152.573329969	16.119	1.55
145.593217171	15.903	0.89
161.281939197	17.424	1.42
161.106568855	17.28	1.34
104.953602409	5.834	1.21
104.936854004	5.83	0.31
104.94999451	5.899	-0.06
104.960958675	5.865	0.48
100.300667061	4.1	1.44
100.268559358	4.103	1.47
99.8189654338	4.067	-0.36
126.489492935	10.576	0.1
126.255254405	10.672	0.4
126.464223965	10.444	0.54
126.465502502	10.395	0.38
105.912312108	3.906	0.1
152.423269883	16.644	0.56
155.938569904	14.531	0.46
152.449120092	16.57	0.69
152.447992253	16.567	0.67
99.1361958106	3.239	-0.25
153.740765416	17.626	0.53
144.239558039	13.493	0.11
152.442247488	16.715	0.53
119.148971258	10.009	1.2
154.437980925	13.183	0.63
162.168015717	4.978	1.04
159.919180583	15.674	1.96
148.337783822	15.975	0.79
110.996870187	7.859	0.09
121.860643697	13.149	-0.06
150.54085548	14.25	0.31
141.826148182	6.492	0.26
103.778941584	2.77	0.38
65.3680107173	9.261	0.49
159.370134669	18.416	1.86
172.372553093	19.259	1.18
99.6923071852	4.303	0.59
90.4427458127	5.331	0.09
101.103579028	2.738	0.4
110.796490967	8.491	1.42
97.9263212836	0.608	0.35
99.6406178543	5.006	-0.57
99.956491467	3.671	0.14
106.874785989	4.52	1.15
106.867716283	4.516	0.33
106.856910319	4.495	0.84
106.855784982	4.507	0.89
106.89817965	4.553	0.43
107.457698774	4.464	-0.11
106.903685297	4.572	2.02
106.905284262	4.589	1.09
106.986641574	4.68	-0.46
106.973095339	4.672	-0.03
106.929406676	4.649	1
106.935344842	4.669	-0.01
152.739741668	17.543	1.03
101.089159562	2.721	0.98
106.949404969	4.667	0.3
106.941393645	4.649	0.66
65.2786201649	8.632	0.51
169.745847586	18.883	0.89
131.880217362	14.974	0.45
106.899743791	4.495	0.51
106.947099673	4.582	0.25
106.992643921	4.557	-0.26
106.87651015	4.482	1.01
75.2261833849	4.347	-0.01
132.602799373	13.09	1.36
148.579852576	21.026	0.19
150.835044341	14.831	0.58
109.20375652	2.825	0.43
110.75548554	8.42	1.03
82.6306563278	0.484	-0.19
74.4164048886	7.449	0.81
147.116354823	11.516	0.84
167.186851285	19.693	1.14
108.849943392	2.761	0.62
142.876719647	14.661	0.76
142.866692144	14.58	2.03
114.008227824	10.624	0.03
80.212843934	4.412	0.43
100.540411842	6.628	0.03
106.98177151	6.962	0.13
106.967393753	6.961	-0.36
150.233423882	14.863	0.63
146.03781822	14.987	0.23
123.164464859	11.037	0.91
107.926695568	7.01	0.65
108.137316664	7.8	-0.08
107.068843853	1.895	0.75
150.613138412	18.008	2.03
81.4010705236	4.951	0.09
103.223939721	5.331	-0.09
116.302690498	9.803	0.37
157.63235412	17.088	1.16
165.676644062	5.011	1.86
68.602365389	10.87	-0.07
64.3746502453	10.169	0.09
64.4789984537	10.049	-0.52
95.8140760414	5.194	0.47
64.4139699306	10.075	0.39
104.933364743	1.817	0.72
110.473652795	8.704	-0.16
132.774207482	13.04	0.71
129.555504467	14.566	0.53
132.80220132	12.847	0.95
95.950136333	4.374	0.11
78.6251177797	4.829	0.15
132.775715151	13.031	1.35
115.304046927	12.846	-0.03
115.384325194	12.744	0.37
99.4021000934	3.385	0.85
157.105227925	10.117	1.58
147.455327811	14.084	0.58
98.9087117035	3.49	0.69
157.00321905	0.989	1.78
155.779901265	4.731	0.41
101.623956906	4.494	0.9
117.585748479	10.216	0.14
123.207480257	12.417	0.64
123.830246025	12.027	0.59
117.637430557	12.525	-0.14
111.607421578	6.065	1.21
149.285819028	15.496	0.77
118.170508031	11.821	0.51
162.925424303	18.758	1.08
164.942553299	17.91	1.21
159.415870804	15.332	2.32
147.281206674	12.519	2.31
115.122185933	9.697	0.56
106.31845065	3.838	0.12
109.659371657	7.031	0.09
112.049960308	5.227	0.05
138.452979205	17.564	0.85
103.987674689	4.416	0.41
103.986602135	4.372	0.22
103.992036224	4.342	0.39
104.119078287	5.92	-0.28
80.4530860938	4.236	0.16
101.771980635	4.303	-0.04
143.28864043	15.163	0.44
116.201667099	11.025	1.25
151.761800022	5.062	1.5
102.529621831	4.816	0.27
102.535341182	4.702	-0.16
98.7667684945	3.119	0.02
110.525325043	8.111	-0.27
110.552983208	8.191	-0.22
110.498329024	7.957	-0.6
110.510645026	8.002	-0.15
110.55385808	8.183	0.61
110.539440892	8.172	-0.42
110.543651369	8.202	1.05
110.545681329	8.102	0.16
110.539938197	8.098	0.02
110.384910446	7.897	0.62
110.400456772	7.93	0.82
110.553142949	8.116	0.86
110.553342793	8.062	-0.12
110.468325513	8.143	-0.58
118.482915794	12.034	0.14
118.45286485	12.001	0.22
104.574625306	4.566	-0.2
107.584752964	3.654	0.21
152.744510184	5.033	0.81
153.121161722	17.971	0.59
75.7637898852	8.419	0.3
103.35075183	5.799	-0.07
102.656074331	4.6	-0.15
110.462368257	7.966	0.62
110.59004994	8.17	-0.43
140.414476801	14.842	0.3
110.57516992	8.144	1.73
93.0776784218	2.366	0.15
147.785860696	12.363	2.41
98.5967974648	2.747	0.22
89.0054635592	4.451	-0.39
99.016727431	3.656	-0.13
137.167841814	14.615	0.3
137.172468223	14.703	0.83
137.041070623	16.28	0.73
137.228640477	13.201	0.39
135.446500313	27.859	0.49
137.204627345	13.05	0.36
137.158168508	15.008	0.55
137.174799972	14.584	1.13
137.189693296	13.911	0.59
137.409851159	16.792	0.5
137.144336544	14.472	1.34
152.630355266	17.521	0.65
137.094437132	15.477	0.45
105.755485522	6.533	-0.32
137.160732547	14.518	1.27
152.715593253	6.718	1.41
105.758600365	6.589	0.25
97.5717077252	3.448	0.86
103.027235145	6.161	-0.09
103.026308227	6.163	0.89
88.9218624004	4.555	-0.02
105.78047643	6.608	-0.21
153.379188509	18.162	0.75
104.120890915	4.749	0.16
110.576626987	8.159	1.21
151.917559184	13.375	1.74
151.920680925	13.395	1.78
75.4427377845	6.013	0.54
106.582175503	1.998	0.56
107.027662316	4.895	-0.1
154.408256202	16.106	1.51
79.2339737281	2.863	0.33
79.3268404046	3.305	0.24
104.149970199	6.434	-0.55
104.150200574	6.353	1.07
104.156482774	6.288	-0.46
104.136306979	6.327	0.44
110.484419364	8.194	0.23
106.239382027	1.654	-0.11
98.9544671126	3.176	0.06
106.243789789	1.605	0.56
101.616916655	3.173	0.35
77.7465920665	8.255	0.01
90.7407280799	4.421	0.39
103.788263187	3.294	-0.23
91.8869977344	4.232	0.56
91.9475512306	4.298	-0.44
101.623943138	3.271	0.74
110.535677861	9.804	0.36
77.8870728507	5.686	1.11
152.082407136	16.363	0.8
110.577062245	8.475	-0.18
74.6611915079	2.659	-0.09
96.9805965505	3.709	0.18
107.388620523	4.115	0.52
104.259502916	7.25	0.04
99.8357120798	4.49	-0.23
161.277372489	15.704	1.07
115.449685601	10.66	0.24
114.137031408	9.289	0.12
155.053798322	2.707	1.96
102.650009795	3.617	0.42
102.6434624	3.551	0.05
88.8332549527	3.771	0.31
88.7298755804	4.505	-0.15
159.788299011	11.968	1.09
131.169377671	8.967	0.63
99.4889098245	5.138	0.26
80.6380607971	4.852	-0.06
80.587003326	5.307	0.5
109.982525624	8.352	0.93
99.8216747048	3.163	0.01
99.8179411293	3.162	0.22
80.5550910254	5.326	0.53
146.6213279	8.585	0.72
110.410983047	7.779	0.95
146.76009671	18.365	2.27
105.989502782	4.565	0.46
111.728822398	8.812	0.97
111.718088792	8.781	1.18
70.3484915729	9.675	0.21
70.3784666346	9.659	0.85
70.3618387714	9.663	1.29
102.071901282	8.095	0.71
143.902569049	14.988	0.77
102.059426256	8.087	0.23
122.265983672	11.473	1.13
98.5612243937	7.068	1.31
98.6024434523	7.061	0.43
146.376269673	5.14	1.1
