171.3246,-42.7596,7.2,1.6,100,140,AFT,Kamp,et,al.,1992,,
171.3265,-42.2441,93.2,14.2,100,115,AFT,Seward,1989,,,,
171.3265,-42.2441,99.5,20.8,100,115,AFT,Seward,1989,,,,
171.3336,-42.3432,6,1.5,100,777,AFT,Kamp,and,"Whitehouse,",1999,,
171.3373,-43.0592,0.1,0,100,745,AFT,Tippett,&,Kamp,1993a,,
171.3394,-43.0864,4.1,0.9,100,711,AFT,Tippett,&,Kamp,1993a,,
171.342,-42.3469,7.1,0.9,100,860,AFT,Kamp,and,"Whitehouse,",1999,,
171.343,-42.3542,7.5,1.3,100,759,AFT,Kamp,and,"Whitehouse,",1999,,
171.343,-42.3542,9.3,1,100,759,AFT,Kamp,and,"Whitehouse,",1999,,
171.343,-42.3542,9.8,0.9,100,759,AFT,Kamp,and,"Whitehouse,",1999,,
171.3588,-42.0753,68.8,8.6,100,0,AFT,Seward,1989,,,,
171.3613,-42.0726,70.9,8.9,100,0,AFT,Seward,1989,,,,
171.3613,-42.0717,70.6,9.9,100,0,AFT,Seward,1989,,,,
171.3614,-42.0699,75.9,10,100,0,AFT,Seward,1989,,,,
171.3719,-43.13,8.4,2.2,100,724,AFT,Tippett,&,Kamp,1993a,,
171.3956,-42.0083,60.1,5.5,100,0,AFT,Seward,1989,,,,
171.3981,-42.3379,13,1.4,100,288,AFT,Kamp,and,"Whitehouse,",1999,,
171.4234,-41.9574,76.9,8,100,170,AFT,Seward,1989,,,,
171.4247,-43.1745,40,5,100,680,AFT,Tippett,&,Kamp,1993a,,
171.4286,-42.6519,10.8,1.1,100,174,AFT,Kamp,et,al.,1992,,
171.4293,-41.9647,71,13.9,100,153,AFT,Seward,1989,,,,
171.4305,-41.9647,68.5,11.1,100,153,AFT,Seward,1989,,,,
171.443,-42.7655,3.8,0.6,100,247,AFT,Kamp,et,al.,1992,,
171.452,-41.7741,70.9,9.7,100,0,AFT,Seward,1989,,,,
171.4532,-41.775,76.3,11,100,0,AFT,Seward,1989,,,,
171.4595,-41.7634,69.1,8.3,100,0,AFT,Seward,1989,,,,
171.4608,-41.7616,73.7,9.1,100,0,AFT,Seward,1989,,,,
171.4609,-41.7544,71.8,8.7,100,0,AFT,Seward,1989,,,,
171.4777,-42.7457,0.1,0,100,254,AFT,Tippett,&,Kamp,1993a,,
171.5017,-42.1664,17.6,3,100,1099,AFT,Seward,1989,,,,
171.5017,-42.1664,20,3.4,100,1099,AFT,Seward,&,White,1992,,
171.5061,-41.7241,23.6,2.8,100,0,AFT,Kamp,et,al.,1996,,
171.5241,-42.0371,20.6,4,100,535,AFT,Seward,&,White,1992,,
171.5302,-42.7482,0.7,1,100,243,AFT,Kamp,et,al.,1989,,
171.5503,-42.7605,0.6,0.4,100,432,AFT,Tippett,&,Kamp,1993a,,
171.5546,-42.0762,15.3,2.7,100,1040,AFT,Seward,1989,,,,
171.5546,-42.0762,22.9,3.5,100,1040,AFT,Seward,&,White,1992,,
171.5594,-42.9325,3.6,2.4,100,876,AFT,Tippett,&,Kamp,1993b,,
171.566,-42.8124,52.2,51.4,100,454,AFT,Kamp,et,al.,1989,,
171.5717,-42.9597,5.5,3.6,100,850,AFT,Tippett,&,Kamp,1993b,,
171.5744,-41.8432,16,4,100,138,AFT,Seward,&,White,1992,,
171.5779,-41.9531,18.7,1.2,100,1184,AFT,Seward,&,White,1992,,
171.5833,-41.928,19.4,2.8,100,770,AFT,Seward,&,White,1992,,
171.5889,-42.055,16.1,2.1,100,1218,AFT,Seward,&,White,1992,,
171.5903,-43.3761,41,10,100,511,AFT,Tippett,&,Kamp,1993a,,
171.5916,-42.7654,0.1,0,100,381,AFT,Tippett,&,Kamp,1993a,,
171.5919,-42.9811,3.9,1.4,100,731,AFT,Kamp,et,al.,1989,,
171.6084,-41.9913,29,4.1,100,999,AFT,Seward,&,White,1992,,
171.614,-42.7802,0.8,1.2,100,352,AFT,Kamp,et,al.,1989,,
171.6378,-42.0286,24.5,2.7,100,1092,AFT,Seward,&,White,1992,,
171.6459,-41.9873,15.6,2,100,454,AFT,Seward,&,White,1992,,
171.6459,-41.9873,16.3,2.1,100,454,AFT,Seward,1989,,,,
171.6482,-41.9927,23.2,2.9,100,703,AFT,Seward,&,White,1992,,
171.6518,-41.9936,58,9.7,100,873,AFT,Seward,&,White,1992,,
171.6542,-41.9955,11.7,1.7,100,1048,AFT,Seward,&,White,1992,,
171.6564,-42.767,0.1,0,100,358,AFT,Tippett,&,Kamp,1993a,,
171.6578,-41.9973,72.7,8.7,100,1038,AFT,Seward,&,White,1992,,
171.6588,-42.0648,50.5,4.5,100,1014,AFT,Seward,&,White,1992,,
171.6601,-41.8326,17.2,2,100,148,AFT,Kamp,et,al.,1996,,
171.663,-41.8358,13.2,1.6,100,146,AFT,Kamp,et,al.,1996,,
171.6647,-42.0145,67.7,8,100,989,AFT,Seward,&,White,1992,,
171.6793,-42.0633,54.4,6.7,100,1331,AFT,Seward,&,White,1992,,
171.6852,-42.0696,62,6.6,100,1080,AFT,Seward,&,White,1992,,
171.6936,-42.0166,62.6,5.7,100,869,AFT,Seward,&,White,1992,,
171.6972,-42.077,66.1,7.1,100,1132,AFT,Seward,&,White,1992,,
171.6994,-42.0878,72,8.1,100,1086,AFT,Seward,&,White,1992,,
171.7056,-42.0177,67.6,5.9,100,658,AFT,Seward,&,White,1992,,
171.7093,-41.8376,15.3,3.2,100,108,AFT,Seward,1989,,,,
171.7094,-41.8358,17.1,2.7,100,139,AFT,Seward,1989,,,,
171.7094,-41.834,15.6,3.1,100,174,AFT,Seward,1989,,,,
171.7127,-41.8467,7.4,0.9,100,46,AFT,Kamp,et,al.,1996,,
171.7136,-42.0988,68.9,7.9,100,659,AFT,Seward,&,White,1992,,
171.7136,-42.0988,82.8,9.4,100,659,AFT,Seward,1989,,,,
171.7171,-42.1078,73.9,8,100,494,AFT,Seward,&,White,1992,,
171.7299,-43.0105,6,3.6,100,671,AFT,Kamp,et,al.,1989,,
171.7452,-41.9686,53.5,6.7,100,622,AFT,Seward,1989,,,,
171.7565,-41.8575,24.5,2.8,100,147,AFT,Kamp,et,al.,1996,,
171.7626,-43.3051,91.9,22.8,100,740,AFT,Kamp,et,al.,1989,,
171.7626,-43.3051,92,22,100,740,AFT,Tippett,&,Kamp,1993b,,
171.7663,-43.1323,114,22,100,702,AFT,Tippett,&,Kamp,1993b,,
171.7667,-41.7969,14,4.1,100,214,AFT,Seward,1989,,,,
171.7667,-41.7969,16.8,3.6,100,214,AFT,Seward,1989,,,,
171.7694,-43.3125,141,16,100,642,AFT,Tippett,&,Kamp,1993b,,
171.7694,-43.3125,141.3,16.6,100,642,AFT,Kamp,et,al.,1989,,
171.7954,-43.3305,133.7,14.1,100,579,AFT,Kamp,et,al.,1989,,
171.7954,-43.3305,134,14,100,579,AFT,Tippett,&,Kamp,1993b,,
171.803,-41.7842,19.7,1.7,100,382,AFT,Kamp,et,al.,1996,,
171.8089,-41.7578,23.6,3.9,100,609,AFT,Kamp,et,al.,1996,,
171.8224,-41.7128,15,2.1,100,584,AFT,Kamp,et,al.,1996,,
171.8306,-41.7695,19.5,5.1,100,861,AFT,Kamp,et,al.,1996,,
171.8414,-41.7569,17.8,5.6,100,677,AFT,Kamp,et,al.,1996,,
171.8534,-41.8568,59.1,3.6,100,69,AFT,Kamp,et,al.,1996,,
171.855,-41.7037,13,1.4,100,983,AFT,Kamp,et,al.,1996,,
171.8578,-41.7429,8.2,2.8,100,599,AFT,Kamp,et,al.,1996,,
171.8588,-41.6272,19.2,1.6,100,0,AFT,Kamp,et,al.,1996,,
171.8635,-41.7443,28.4,3.4,100,657,AFT,Kamp,et,al.,1996,,
171.8658,-41.7274,12.4,1.9,100,638,AFT,Kamp,et,al.,1996,,
171.8671,-41.6296,25.3,4.4,100,184,AFT,Seward,1989,,,,
171.8671,-41.6287,22.7,3.6,100,167,AFT,Seward,1989,,,,
171.8672,-41.6303,18.8,1.2,100,200,AFT,Kamp,et,al.,1996,,
171.8677,-41.5963,67.9,8.1,100,0,AFT,Seward,1989,,,,
171.8685,-41.7273,28.7,3.1,100,637,AFT,Kamp,et,al.,1996,,
171.8685,-41.7273,39.8,11.7,100,637,AFT,Kamp,et,al.,1996,,
171.8689,-41.705,12.7,1.2,100,784,AFT,Kamp,et,al.,1996,,
171.8832,-41.6018,22.9,5.3,100,0,AFT,Seward,1989,,,,
171.897,-41.7018,7.7,0.7,100,744,AFT,Kamp,et,al.,1996,,
171.897,-41.7018,10.1,1,100,744,AFT,Kamp,et,al.,1996,,
171.9021,-41.7517,39.8,3.1,100,308,AFT,Kamp,et,al.,1996,,
171.9064,-41.7164,65.8,5.2,100,619,AFT,Kamp,et,al.,1996,,
171.9188,-41.5517,5.4,0.8,100,0,AFT,Kamp,et,al.,1996,,
171.9402,-42.2119,16.2,4.4,100,330,AFT,Seward,&,Tulloch,1991,,
171.9402,-42.2119,19.5,5.4,100,330,AFT,Seward,1989,,,,
171.9403,-41.8467,56.5,3.7,100,76,AFT,Kamp,et,al.,1996,,
171.9455,-41.5335,39.6,2.8,100,48,AFT,Kamp,et,al.,1996,,
171.9459,-41.5079,44.8,4.4,100,0,AFT,Kamp,et,al.,1996,,
171.9481,-42.2435,26.7,4.4,100,513,AFT,Seward,&,Tulloch,1991,,
171.9481,-42.2435,36.7,5.7,100,513,AFT,Seward,&,Tulloch,1991,,
171.9555,-41.71,16.5,1.7,100,355,AFT,Kamp,et,al.,1996,,
171.9622,-42.2715,10.2,2.4,100,423,AFT,Seward,&,Tulloch,1991,,
171.9622,-42.2715,15.8,3.8,100,423,AFT,Seward,1989,,,,
171.9669,-41.5314,12.5,6.5,100,14,AFT,Kamp,et,al.,1996,,
171.9749,-41.7931,36.4,3.1,100,332,AFT,Kamp,et,al.,1996,,
171.9781,-41.6245,10.2,0.8,100,262,AFT,Kamp,et,al.,1996,,
171.9841,-41.6871,10.2,0.7,100,362,AFT,Kamp,et,al.,1996,,
171.9846,-41.7909,56.2,9,100,263,AFT,Seward,1989,,,,
171.9846,-41.7909,56.6,9,100,263,AFT,Seward,1989,,,,
171.9846,-41.5464,9.2,1.2,100,17,AFT,Kamp,et,al.,1996,,
171.9852,-41.793,33.5,2.5,100,306,AFT,Kamp,et,al.,1996,,
171.9984,-42.2826,12,3.7,100,596,AFT,Seward,&,Tulloch,1991,,
171.9984,-42.2826,13.5,4.1,100,596,AFT,Seward,1989,,,,
170.0984,-43.6567,14.2,2.9,180,1872,ZHe,herman2009
170.0999,-43.659,3,0.6,180,1775,ZHe,herman2009
170.0999,-43.659,6.9,0.6,180,1775,ZHe,herman2009
170.1843,-43.585,6.1,1,180,1991,ZHe,herman2009
170.1843,-43.585,8.6,0.9,180,1991,ZHe,herman2009
170.1939,-43.582,12.8,1.7,180,1883,ZHe,herman2009
170.1939,-43.582,15.6,2.6,180,1883,ZHe,herman2009
170.2029,-43.5881,13.8,2.7,180,1412,ZHe,herman2009
170.2029,-43.5881,16.5,2.4,180,1412,ZHe,herman2009
170.5167,-43.4256,1.7,0.11,180,2267,ZHe,herman2007
170.5167,-43.4239,1.2,0.16,180,2229,ZHe,herman2007
170.5167,-43.4216,0.9,0.04,180,2176,ZHe,herman2007
170.5167,-43.4141,1,0.08,180,1974,ZHe,herman2007
170.5167,-43.4117,1.4,0.14,180,1899,ZHe,herman2007
170.5167,-43.408,1.5,0.17,180,1748,ZHe,herman2007
170.5167,-43.398,1.8,0.25,180,1772,ZHe,herman2007
170.5167,-43.3968,2,0.14,180,1805,ZHe,herman2007
170.5167,-43.3966,1.3,0.11,180,1813,ZHe,herman2007
170.5167,-43.3951,2.8,0.09,180,1821,ZHe,herman2007
170.5167,-43.3844,1.7,0.08,180,1621,ZHe,herman2007
170.5167,-43.3806,1.6,0.08,180,1544,ZHe,herman2007
170.5167,-43.3628,3,0.16,180,705,ZHe,herman2007
170.5167,-43.3607,1.8,0.07,180,620,ZHe,herman2007
170.5167,-43.355,1.8,0.25,180,412,ZHe,herman2007
170.5167,-43.3331,1.4,0.1,180,710,ZHe,herman2007
170.0787,-43.6533,0.8,0.2,70,1615,AHe,herman2009
170.0787,-43.6533,1,0.2,70,1615,AHe,herman2009
170.0999,-43.659,4.2,1.1,70,1775,AHe,herman2009
170.1104,-43.6579,0.9,0.2,70,1248,AHe,herman2009
170.1104,-43.6579,2,0.5,70,1248,AHe,herman2009
170.1738,-43.6609,2,0.4,70,966,AHe,herman2009
170.1738,-43.6609,2.5,0.4,70,966,AHe,herman2009
170.1843,-43.585,2.9,0.6,70,1991,AHe,herman2009
170.1939,-43.582,3.4,0.6,70,1883,AHe,herman2009
170.2029,-43.5881,1.1,0.2,70,1412,AHe,herman2009
170.2029,-43.5881,1.3,0.3,70,1412,AHe,herman2009
170.2093,-43.5909,2.1,0.4,70,1135,AHe,herman2009
170.2093,-43.5909,2.6,0.4,70,1135,AHe,herman2009
170.2931,-43.573,6.7,1.6,70,2515,AHe,herman2009
170.3152,-43.592,1.8,0.5,70,1611,AHe,herman2009
170.3152,-43.592,2.1,0.4,70,1611,AHe,herman2009
170.3279,-43.5931,1.7,0.5,70,1150,AHe,herman2009
170.3279,-43.5931,1.7,0.4,70,1150,AHe,herman2009
170.4171,-43.5867,22.1,3.7,70,1980,AHe,herman2009
170.4171,-43.5867,25.7,4,70,1980,AHe,herman2009
