169.5099, -43.7706, 0.1, 1.5, 100.0, 79.0
169.7396, -44.0078, 1.1, 2.6, 100.0, 838.0
169.8084, -44.0018, 0.1, 2.5, 100.0, 740.0
169.8123, -44.0583, 4.9, 2.7, 100.0, 649.0
169.8214, -43.5924, 0.1, 0.3, 100.0, 74.0
169.8323, -43.5738, 0.7, 0.6, 100.0, 239.0
169.9044, -43.6163, 0.2, 0.4, 100.0, 326.0
169.9455, -43.6381, 0.1, 1.2, 100.0, 571.0
169.9467, -43.6282, 0.1, 1.2, 100.0, 518.0
170.0034, -43.4964, 0.5, 0.6, 100.0, 1040.0
170.0046, -43.4974, 0.1, 0.4, 100.0, 1088.0
170.0091, -43.5047, 0.9, 1.0, 100.0, 1244.0
170.0208, -43.6588, 0.1, 1.9, 100.0, 969.0
170.0333, -43.4909, 0.1, 0.5, 100.0, 376.0
170.0588, -43.5015, 0.1, 0.6, 100.0, 479.0
170.0651, -43.6528, 0.1, 1.9, 100.0, 1208.0
170.1001, -43.7059, 1.0, 1.9, 100.0, 968.0
170.1013, -43.6573, 0.1, 1.7, 100.0, 1708.0
170.1046, -43.6582, 0.1, 1.7, 100.0, 1515.0
170.1092, -43.6591, 0.9, 1.8, 100.0, 1284.0
170.1113, -43.6632, 0.5, 1.8, 100.0, 1103.0
170.1221, -43.739, 1.4, 2.1, 100.0, 742.0
170.1377, -43.6018, 0.7, 2.3, 100.0, 3280.0
170.1434, -43.6002, 0.1, 2.2, 100.0, 3319.0
170.177, -43.4342, 0.1, 0.9, 100.0, 393.0
170.2013, -43.3889, 1.0, 1.1, 100.0, 318.0
170.2038, -43.389, 1.0, 1.4, 100.0, 312.0
170.2062, -43.3899, 2.9, 3.0, 100.0, 380.0
170.4068, -43.3181, 1.4, 1.6, 100.0, 405.0
170.4151, -43.4114, 0.1, 1.3, 100.0, 466.0
170.4191, -43.3481, 0.3, 1.3, 100.0, 675.0
170.4213, -43.3818, 0.1, 1.2, 100.0, 274.0
170.4378, -43.3441, 0.1, 1.0, 100.0, 270.0
170.4398, -43.4231, 0.1, 0.9, 100.0, 731.0
170.5013, -43.5241, 0.1, 2.2, 100.0, 1078.0
170.5015, -43.5792, 4.8, 2.4, 100.0, 1010.0
170.5022, -43.5397, 1.1, 2.3, 100.0, 1019.0
170.5051, -43.5027, 0.1, 1.3, 100.0, 1088.0
170.5823, -43.3715, 1.9, 1.2, 100.0, 594.0
170.5965, -43.388, 2.1, 0.6, 100.0, 1432.0
170.6902, -43.4566, 0.3, 0.4, 100.0, 925.0
170.7711, -43.378, 0.1, 1.8, 100.0, 974.0
170.7845, -43.3929, 0.1, 1.8, 100.0, 938.0
170.7978, -43.4127, 3.9, 2.3, 100.0, 806.0
171.0032, -43.0047, 0.1, 1.3, 100.0, 127.0
171.0411, -43.0337, 0.1, 1.3, 100.0, 354.0
171.0578, -43.0593, 0.1, 1.3, 100.0, 524.0
171.3373, -43.0592, 0.1, 4.2, 100.0, 745.0
171.3394, -43.0864, 4.1, 4.2, 100.0, 711.0
171.3719, -43.13, 8.4, 4.7, 100.0, 724.0
170.0999, -43.659, 3.0, 1.8, 180.0, 1775.0
170.0999, -43.659, 6.9, 1.8, 180.0, 1775.0
170.1843, -43.585, 6.1, 2.5, 180.0, 1991.0
170.1843, -43.585, 8.6, 2.4, 180.0, 1991.0
170.5167, -43.4256, 1.7, 0.8, 180.0, 2267.0
170.5167, -43.4239, 1.2, 0.8, 180.0, 2229.0
170.5167, -43.4216, 0.9, 0.8, 180.0, 2176.0
170.5167, -43.4141, 1.0, 0.8, 180.0, 1974.0
170.5167, -43.4117, 1.4, 0.7, 180.0, 1899.0
170.5167, -43.408, 1.5, 0.7, 180.0, 1748.0
170.5167, -43.398, 1.8, 0.8, 180.0, 1772.0
170.5167, -43.3968, 2.0, 0.7, 180.0, 1805.0
170.5167, -43.3966, 1.3, 0.7, 180.0, 1813.0
170.5167, -43.3951, 2.8, 0.7, 180.0, 1821.0
170.5167, -43.3844, 1.7, 0.8, 180.0, 1621.0
170.5167, -43.3806, 1.6, 0.8, 180.0, 1544.0
170.5167, -43.3628, 3.0, 0.6, 180.0, 705.0
170.5167, -43.3607, 1.8, 0.6, 180.0, 620.0
170.5167, -43.355, 1.8, 0.6, 180.0, 412.0
170.5167, -43.3331, 1.4, 0.6, 180.0, 710.0
170.0787, -43.6533, 0.8, 1.9, 70.0, 1615.0
170.0787, -43.6533, 1.0, 1.9, 70.0, 1615.0
170.0999, -43.659, 4.2, 2.1, 70.0, 1775.0
170.1104, -43.6579, 0.9, 1.7, 70.0, 1248.0
170.1104, -43.6579, 2.0, 1.8, 70.0, 1248.0
170.1738, -43.6609, 2.0, 2.3, 70.0, 966.0
170.1738, -43.6609, 2.5, 2.3, 70.0, 966.0
170.1843, -43.585, 2.9, 2.3, 70.0, 1991.0
170.1939, -43.582, 3.4, 2.4, 70.0, 1883.0
170.2029, -43.5881, 1.1, 2.4, 70.0, 1412.0
170.2029, -43.5881, 1.3, 2.4, 70.0, 1412.0
170.2093, -43.5909, 2.1, 2.5, 70.0, 1135.0
170.2093, -43.5909, 2.6, 2.5, 70.0, 1135.0
170.2931, -43.573, 6.7, 2.4, 70.0, 2515.0
170.3152, -43.592, 1.8, 2.2, 70.0, 1611.0
170.3152, -43.592, 2.1, 2.2, 70.0, 1611.0
170.3279, -43.5931, 1.7, 2.2, 70.0, 1150.0
170.3279, -43.5931, 1.7, 2.2, 70.0, 1150.0
