-3.6e+06,-3.45e+06,4.05e+06,4.2e+06
-3.6e+06,-3.45e+06,4.2e+06,4.35e+06
-3.45e+06,-3.4125e+06,4.05e+06,4.0875e+06
-3.45e+06,-3.4125e+06,4.0875e+06,4.125e+06
-3.4125e+06,-3.375e+06,4.05e+06,4.0875e+06
-3.4125e+06,-3.375e+06,4.0875e+06,4.125e+06
-3.45e+06,-3.4125e+06,4.125e+06,4.1625e+06
-3.45e+06,-3.4125e+06,4.1625e+06,4.2e+06
-3.4125e+06,-3.3938e+06,4.125e+06,4.1438e+06
-3.4125e+06,-3.3938e+06,4.1438e+06,4.1625e+06
-3.3938e+06,-3.3844e+06,4.125e+06,4.1344e+06
-3.3938e+06,-3.3844e+06,4.1344e+06,4.1438e+06
-3.3844e+06,-3.375e+06,4.125e+06,4.1344e+06
-3.3844e+06,-3.375e+06,4.1344e+06,4.1438e+06
-3.3938e+06,-3.3844e+06,4.1438e+06,4.1531e+06
-3.3938e+06,-3.3844e+06,4.1531e+06,4.1625e+06
-3.3844e+06,-3.375e+06,4.1438e+06,4.1531e+06
-3.3844e+06,-3.375e+06,4.1531e+06,4.1625e+06
-3.4125e+06,-3.3938e+06,4.1625e+06,4.1812e+06
-3.4125e+06,-3.3938e+06,4.1812e+06,4.2e+06
-3.3938e+06,-3.3844e+06,4.1625e+06,4.1719e+06
-3.3938e+06,-3.3844e+06,4.1719e+06,4.1812e+06
-3.3844e+06,-3.375e+06,4.1625e+06,4.1719e+06
-3.3844e+06,-3.375e+06,4.1719e+06,4.1812e+06
-3.3938e+06,-3.375e+06,4.1812e+06,4.2e+06
-3.375e+06,-3.3375e+06,4.05e+06,4.0875e+06
-3.375e+06,-3.3375e+06,4.0875e+06,4.125e+06
-3.3375e+06,-3.3e+06,4.05e+06,4.0875e+06
-3.3375e+06,-3.3e+06,4.0875e+06,4.125e+06
-3.375e+06,-3.3562e+06,4.125e+06,4.1438e+06
-3.375e+06,-3.3656e+06,4.1438e+06,4.1531e+06
-3.375e+06,-3.3656e+06,4.1531e+06,4.1625e+06
-3.3656e+06,-3.3562e+06,4.1438e+06,4.1531e+06
-3.3656e+06,-3.3562e+06,4.1531e+06,4.1625e+06
-3.3562e+06,-3.3375e+06,4.125e+06,4.1438e+06
-3.3562e+06,-3.3375e+06,4.1438e+06,4.1625e+06
-3.375e+06,-3.3656e+06,4.1625e+06,4.1719e+06
-3.375e+06,-3.3656e+06,4.1719e+06,4.1812e+06
-3.3656e+06,-3.3562e+06,4.1625e+06,4.1719e+06
-3.3656e+06,-3.3562e+06,4.1719e+06,4.1812e+06
-3.375e+06,-3.3656e+06,4.1812e+06,4.1906e+06
-3.375e+06,-3.3656e+06,4.1906e+06,4.2e+06
-3.3656e+06,-3.3562e+06,4.1812e+06,4.1906e+06
-3.3656e+06,-3.3562e+06,4.1906e+06,4.2e+06
-3.3562e+06,-3.3375e+06,4.1625e+06,4.1812e+06
-3.3562e+06,-3.3375e+06,4.1812e+06,4.2e+06
-3.3375e+06,-3.3e+06,4.125e+06,4.1625e+06
-3.3375e+06,-3.3e+06,4.1625e+06,4.2e+06
-3.45e+06,-3.4125e+06,4.2e+06,4.2375e+06
-3.45e+06,-3.4125e+06,4.2375e+06,4.275e+06
-3.4125e+06,-3.3938e+06,4.2e+06,4.2188e+06
-3.4125e+06,-3.3938e+06,4.2188e+06,4.2375e+06
-3.3938e+06,-3.3844e+06,4.2e+06,4.2094e+06
-3.3938e+06,-3.3844e+06,4.2094e+06,4.2188e+06
-3.3844e+06,-3.375e+06,4.2e+06,4.2094e+06
-3.3844e+06,-3.375e+06,4.2094e+06,4.2188e+06
-3.3938e+06,-3.3844e+06,4.2188e+06,4.2281e+06
-3.3938e+06,-3.3844e+06,4.2281e+06,4.2375e+06
-3.3844e+06,-3.375e+06,4.2188e+06,4.2281e+06
-3.3844e+06,-3.375e+06,4.2281e+06,4.2375e+06
-3.4125e+06,-3.375e+06,4.2375e+06,4.275e+06
-3.45e+06,-3.375e+06,4.275e+06,4.35e+06
-3.375e+06,-3.3656e+06,4.2e+06,4.2094e+06
-3.375e+06,-3.3656e+06,4.2094e+06,4.2188e+06
-3.3656e+06,-3.3562e+06,4.2e+06,4.2094e+06
-3.3656e+06,-3.3562e+06,4.2094e+06,4.2188e+06
-3.375e+06,-3.3656e+06,4.2188e+06,4.2281e+06
-3.375e+06,-3.3656e+06,4.2281e+06,4.2375e+06
-3.3656e+06,-3.3562e+06,4.2188e+06,4.2281e+06
-3.3656e+06,-3.3562e+06,4.2281e+06,4.2375e+06
-3.3562e+06,-3.3375e+06,4.2e+06,4.2188e+06
-3.3562e+06,-3.3375e+06,4.2188e+06,4.2375e+06
-3.375e+06,-3.3375e+06,4.2375e+06,4.275e+06
-3.3375e+06,-3.3e+06,4.2e+06,4.2375e+06
-3.3375e+06,-3.3e+06,4.2375e+06,4.275e+06
-3.375e+06,-3.3e+06,4.275e+06,4.35e+06
