-3.3988e+06,4.2724e+06,2.559,-42.791,171.27,2.559,180.7,61
-3.3988e+06,4.2725e+06,2.39,-42.79,171.27,2.39,130.8,61
-3.3988e+06,4.2726e+06,2.722,-42.79,171.27,2.722,76.5,61
-3.399e+06,4.2725e+06,3.178,-42.789,171.27,3.178,85.4,61
-3.3991e+06,4.2727e+06,3.564,-42.788,171.27,3.564,96.2,61
-3.3951e+06,4.2765e+06,2.981,-42.798,171.34,2.981,130,62
-3.3977e+06,4.2727e+06,0.447,-42.798,171.28,0.447,130,61
-3.3993e+06,4.2732e+06,4.185,-42.783,171.28,4.185,148.3,61
-3.3667e+06,4.2043e+06,16.741,-43.377,170.81,16.741,762.8,63
-3.3668e+06,4.2043e+06,16.733,-43.377,170.81,16.733,784.9,63
-3.3988e+06,4.2728e+06,2.913,-42.789,171.28,2.913,97.9,61
-3.3989e+06,4.273e+06,3.407,-42.787,171.28,3.407,131.9,61
-3.399e+06,4.2724e+06,2.804,-42.789,171.27,2.804,163.1,61
-3.3791e+06,4.2391e+06,4.557,-43.108,171.07,4.557,130,61
-3.3797e+06,4.1669e+06,7.009,-43.471,170.34,7.009,188,23
-3.3801e+06,4.213e+06,18.142,-43.233,170.8,18.142,473.7,56
-3.37e+06,4.229e+06,16.667,-43.227,171.04,16.667,127,68
-3.3927e+06,4.2273e+06,15.877,-43.067,170.86,15.877,423.7,57
-3.3985e+06,4.2724e+06,0.997,-42.793,171.27,0.997,132.3,61
-3.3688e+06,4.226e+06,9.8,-43.251,171.01,9.8,379.7,67
-3.3747e+06,4.1498e+06,2.921,-43.594,170.2,2.921,335.2,31
-3.3991e+06,4.2727e+06,3.067,-42.787,171.27,3.067,96.1,61
-3.37e+06,4.2289e+06,16.653,-43.227,171.04,16.653,140.2,68
-3.3699e+06,4.2289e+06,16.587,-43.228,171.04,16.587,130.2,68
-3.399e+06,4.2727e+06,2.872,-42.788,171.27,2.872,84.9,61
-3.3983e+06,4.2721e+06,0.674,-42.796,171.27,0.674,130,61
-3.3698e+06,4.229e+06,17.048,-43.228,171.04,17.048,149.2,68
-3.3862e+06,4.2307e+06,17.325,-43.098,170.94,17.325,134.5,58
-3.4007e+06,4.2756e+06,7.791,-42.761,171.29,7.791,159.3,62
-3.3985e+06,4.2724e+06,2.808,-42.793,171.27,2.808,98.5,61
-3.3985e+06,4.2726e+06,1.945,-42.792,171.28,1.945,150.6,61
-3.3996e+06,4.2741e+06,5.191,-42.777,171.28,5.191,99,61
-3.3993e+06,4.2734e+06,4.199,-42.783,171.28,4.199,119.9,61
-3.3986e+06,4.2727e+06,1.962,-42.791,171.28,1.962,116.8,61
-3.3991e+06,4.273e+06,4.109,-42.786,171.28,4.109,236.5,61
-3.3847e+06,4.2223e+06,15.08,-43.152,170.87,15.08,380.8,57
-3.3618e+06,4.1768e+06,13.107,-43.553,170.56,13.107,692.8,40
-3.3989e+06,4.2725e+06,2.404,-42.789,171.27,2.404,134.8,61
-3.3563e+06,4.2367e+06,15.561,-43.289,171.21,15.561,1302.3,70
-3.3539e+06,4.1691e+06,11.367,-43.651,170.54,11.367,130,45
-3.368e+06,4.1964e+06,15.158,-43.408,170.72,15.158,836.1,42
-3.3765e+06,4.2214e+06,19.947,-43.217,170.91,19.947,412.7,59
-3.3766e+06,4.2223e+06,22.26,-43.212,170.92,22.26,429.7,59
-3.3994e+06,4.2731e+06,4.115,-42.782,171.27,4.115,104.4,61
-3.3984e+06,4.2727e+06,2.569,-42.792,171.28,2.569,114.9,61
-3.3981e+06,4.2719e+06,2.239,-42.799,171.27,2.239,135,61
-3.378e+06,4.1587e+06,4.581,-43.524,170.26,4.581,89.8,18
-3.3998e+06,4.2735e+06,5.276,-42.778,171.28,5.276,174.1,61
-3.3773e+06,4.1574e+06,3.887,-43.536,170.26,3.887,91.7,18
-3.3776e+06,4.2444e+06,4.405,-43.092,171.14,4.405,130,61
-3.3989e+06,4.2723e+06,2.944,-42.791,171.27,2.944,66,61
-3.379e+06,4.1667e+06,6.797,-43.477,170.34,6.797,79.3,23
-3.3859e+06,4.233e+06,1.211,-43.089,170.96,1.211,709.5,58
-3.3743e+06,4.2073e+06,15.753,-43.306,170.79,15.753,227.4,63
-3.3743e+06,4.2073e+06,15.82,-43.306,170.79,15.82,227.7,63
-3.3855e+06,4.22e+06,17.143,-43.158,170.84,17.143,265.1,57
-3.3992e+06,4.2726e+06,3.24,-42.787,171.27,3.24,116.6,61
-3.3589e+06,4.1767e+06,13.857,-43.576,170.58,13.857,378.5,40
-3.3739e+06,4.2404e+06,7.592,-43.139,171.12,7.592,776.8,73
-3.3839e+06,4.244e+06,11.073,-43.047,171.09,11.073,486,61
-3.3801e+06,4.2241e+06,19.712,-43.177,170.92,19.712,255,59
-3.3869e+06,4.2354e+06,16.029,-43.068,170.98,16.029,459.5,58
-3.3757e+06,4.268e+06,8.686,-42.985,171.39,8.686,139.3,61
-3.3846e+06,4.2221e+06,17.667,-43.154,170.86,17.667,290.1,57
-3.3697e+06,4.2655e+06,11.502,-43.042,171.41,11.502,196,73
-3.3362e+06,4.1698e+06,17.758,-43.779,170.67,17.758,130,48
-3.3722e+06,4.1647e+06,6.059,-43.537,170.37,6.059,143.3,37
-3.3825e+06,4.2262e+06,15.636,-43.149,170.92,15.636,314.6,59
-3.3751e+06,4.2708e+06,10.196,-42.974,171.42,10.196,88.5,61
-3.3862e+06,4.2189e+06,17.029,-43.159,170.82,17.029,274.6,57
-3.3801e+06,4.2241e+06,19.522,-43.177,170.92,19.522,250.8,59
-3.3715e+06,4.275e+06,14.26,-42.979,171.49,14.26,134.2,73
-3.3567e+06,4.2159e+06,20.614,-43.392,171,20.614,130,66
-3.376e+06,4.1643e+06,4.209,-43.512,170.34,4.209,328.8,23
-3.3867e+06,4.2349e+06,13.747,-43.073,170.98,13.747,293,58
-3.3585e+06,4.1765e+06,16.192,-43.58,170.58,16.192,130,40
-3.3681e+06,4.264e+06,9.44,-43.061,171.4,9.44,402.3,73
-3.3707e+06,4.2752e+06,14.417,-42.984,171.5,14.417,165,76
-3.384e+06,4.273e+06,2.336,-42.897,171.38,2.336,130,61
-3.373e+06,4.2802e+06,14.669,-42.941,171.53,14.669,130,76
-3.3972e+06,4.2434e+06,15.948,-42.952,170.99,15.948,130,61
-3.3828e+06,4.2268e+06,16.979,-43.143,170.92,16.979,105.5,59
-3.3474e+06,4.2599e+06,12.049,-43.235,171.51,12.049,130,73
-3.3745e+06,4.2183e+06,14.383,-43.248,170.9,14.383,565.4,64
-3.3724e+06,4.2688e+06,2.319,-43.005,171.42,2.319,130,73
-3.3842e+06,4.2162e+06,9.69,-43.187,170.81,9.69,209.3,56
-3.3876e+06,4.1869e+06,12.675,-43.311,170.49,12.675,130,25
-3.3959e+06,4.2072e+06,8.337,-43.146,170.63,8.337,744.5,51
-3.3645e+06,4.2001e+06,16.678,-43.415,170.78,16.678,1419.6,65
-3.3645e+06,4.1723e+06,10.614,-43.556,170.5,10.614,417.1,40
-3.3765e+06,4.2161e+06,20.347,-43.244,170.86,20.347,298,56
-3.3853e+06,4.1734e+06,8.653,-43.396,170.36,8.653,130,22
-3.3744e+06,4.2739e+06,13.184,-42.964,171.46,13.184,136.1,73
-3.3873e+06,4.2377e+06,13.022,-43.054,171,13.022,130,61
-3.3498e+06,4.2641e+06,12.261,-43.196,171.53,12.261,130,73
-3.4001e+06,4.2739e+06,5.584,-42.774,171.28,5.584,122.1,61
-3.3723e+06,4.2362e+06,19.847,-43.173,171.09,19.847,583.3,68
-3.3686e+06,4.27e+06,5.156,-43.027,171.46,5.156,592.8,73
-3.3677e+06,4.2663e+06,11.107,-43.052,171.43,11.107,336.3,73
-3.3706e+06,4.2689e+06,5.891,-43.017,171.43,5.891,513.4,73
-3.3672e+06,4.27e+06,4.121,-43.037,171.47,4.121,130,73
-3.3886e+06,4.2594e+06,8.591,-42.933,171.21,8.591,130,61
-3.3712e+06,4.1904e+06,28.033,-43.415,170.64,28.033,599.7,41
-3.3836e+06,4.1581e+06,7.329,-43.486,170.22,7.329,428.9,18
-3.3715e+06,4.2754e+06,14.751,-42.977,171.49,14.751,175.4,76
-3.3712e+06,4.2755e+06,15.149,-42.979,171.5,15.149,195.6,76
-3.3692e+06,4.2636e+06,11.381,-43.055,171.39,11.381,204,73
-3.38e+06,4.2675e+06,11.731,-42.955,171.35,11.731,157.3,61
-3.3774e+06,4.218e+06,14.461,-43.229,170.87,14.461,477.2,56
-3.3801e+06,4.2689e+06,6.513,-42.948,171.37,6.513,548,61
-3.3538e+06,4.2574e+06,11.02,-43.2,171.44,11.02,447.3,73
-3.3968e+06,4.2126e+06,10.76,-43.112,170.68,10.76,724.5,51
-3.3418e+06,4.2198e+06,23.941,-43.482,171.14,23.941,130,72
-3.3927e+06,4.2209e+06,12.187,-43.1,170.8,12.187,409.2,57
-3.3846e+06,4.219e+06,15.136,-43.17,170.83,15.136,290.2,57
-3.3775e+06,4.2154e+06,19.992,-43.241,170.85,19.992,274.7,56
-3.367e+06,4.2332e+06,27.164,-43.227,171.1,27.164,130,68
-3.3805e+06,4.268e+06,12.42,-42.949,171.36,12.42,171,61
-3.3812e+06,4.227e+06,13.785,-43.154,170.94,13.785,295.7,59
-3.3854e+06,4.2408e+06,16.252,-43.052,171.05,16.252,301.6,61
-3.3876e+06,4.2397e+06,10.686,-43.041,171.02,10.686,273.9,61
-3.3707e+06,4.2334e+06,14.538,-43.199,171.08,14.538,200.9,68
-3.3778e+06,4.2435e+06,6.123,-43.095,171.13,6.123,130,61
-3.3618e+06,4.2538e+06,11.232,-43.16,171.34,11.232,1029.5,73
-3.353e+06,4.2668e+06,14.789,-43.158,171.54,14.789,1415.7,73
-3.3791e+06,4.1632e+06,3.679,-43.494,170.3,3.679,63.7,23
-3.365e+06,4.1864e+06,14.684,-43.481,170.64,14.684,241.3,43
-3.3658e+06,4.2681e+06,9.364,-43.057,171.46,9.364,1294,73
-3.3828e+06,4.2169e+06,12.604,-43.194,170.82,12.604,110.8,56
-3.3714e+06,4.1766e+06,9.186,-43.483,170.49,9.186,1126.2,38
-3.3852e+06,4.2541e+06,9.943,-42.985,171.18,9.943,357.5,61
-3.3683e+06,4.1985e+06,11.438,-43.395,170.74,11.438,432.7,42
-3.3692e+06,4.1756e+06,7.074,-43.505,170.5,7.074,130,38
-3.378e+06,4.2686e+06,1.022,-42.965,171.38,1.022,130,61
-3.3735e+06,4.2334e+06,5.756,-43.178,171.06,5.756,290.5,68
-3.3852e+06,4.2541e+06,9.923,-42.985,171.18,9.923,319.1,61
-3.3616e+06,4.175e+06,12.009,-43.564,170.55,12.009,231.2,40
-3.3877e+06,4.2387e+06,12.509,-43.046,171.01,12.509,230.3,61
-3.3656e+06,4.269e+06,10.399,-43.054,171.47,10.399,1799.5,73
-3.3733e+06,4.2113e+06,6.213,-43.293,170.83,6.213,305.3,64
-3.3749e+06,4.2309e+06,1.937,-43.181,171.02,1.937,332,68
-3.3868e+06,4.2342e+06,10.604,-43.076,170.97,10.604,207,58
-3.3738e+06,4.239e+06,3.923,-43.148,171.11,3.923,325.2,73
-3.3738e+06,4.239e+06,3.965,-43.148,171.11,3.965,349.4,73
-3.3925e+06,4.1388e+06,4.206,-43.517,169.96,4.206,1419.5,12
-3.3743e+06,4.2719e+06,13.241,-42.974,171.44,13.241,84.6,73
-3.3842e+06,4.2162e+06,12.73,-43.187,170.81,12.73,69.6,56
-3.3808e+06,4.1643e+06,5.868,-43.476,170.3,5.868,89.4,23
-3.3608e+06,4.2622e+06,12.614,-43.124,171.44,12.614,515.5,73
-3.371e+06,4.1574e+06,0.533,-43.583,170.3,0.533,130,32
-3.3854e+06,4.2373e+06,7.293,-43.07,171.01,7.293,227.6,58
-3.4021e+06,4.2469e+06,2.343,-42.897,170.99,2.343,130,61
-3.3723e+06,4.2486e+06,4.012,-43.109,171.22,4.012,130,73
-3.3612e+06,4.1755e+06,11.035,-43.565,170.55,11.035,217.8,40
-3.3924e+06,4.1384e+06,4.35,-43.52,169.96,4.35,698,12
-3.3782e+06,4.1596e+06,7.332,-43.518,170.27,7.332,130,18
-3.3842e+06,4.217e+06,11.744,-43.183,170.81,11.744,108.4,56
-3.3737e+06,4.2752e+06,13.874,-42.962,171.48,13.874,167,76
-3.3779e+06,4.2645e+06,8.207,-42.986,171.34,8.207,886.3,61
-3.3845e+06,4.2186e+06,8.963,-43.173,170.83,8.963,152.9,54
-3.3803e+06,4.2746e+06,0.254,-42.916,171.42,0.254,130,61
-3.3785e+06,4.2116e+06,12.526,-43.252,170.8,12.526,134.5,56
-3.3826e+06,4.2163e+06,11.737,-43.198,170.82,11.737,189.2,56
-3.3922e+06,4.2374e+06,13.595,-43.019,170.97,13.595,453.2,58
-3.3852e+06,4.2252e+06,11.262,-43.134,170.89,11.262,148.2,57
-3.3847e+06,4.2284e+06,12.605,-43.12,170.93,12.605,130.6,58
-3.3642e+06,4.2179e+06,15.131,-43.327,170.96,15.131,530.6,66
-3.3752e+06,4.2664e+06,9.723,-42.996,171.38,9.723,258.4,61
-3.3648e+06,4.2628e+06,12.081,-43.092,171.41,12.081,484.8,73
-3.3863e+06,4.2312e+06,2.256,-43.095,170.94,2.256,130,58
-3.3773e+06,4.1418e+06,6.855,-43.615,170.1,6.855,130,14
-3.3833e+06,4.2407e+06,15.737,-43.068,171.06,15.737,197.9,61
-3.3906e+06,4.2099e+06,8.327,-43.171,170.7,8.327,402.5,54
-3.3753e+06,4.166e+06,2.374,-43.508,170.36,2.374,203.8,23
-3.3926e+06,4.1386e+06,4.035,-43.517,169.96,4.035,649.6,12
-3.3833e+06,4.2388e+06,4.689,-43.078,171.04,4.689,295.2,61
-3.3833e+06,4.2389e+06,4.619,-43.078,171.04,4.619,314.8,61
-3.3746e+06,4.2172e+06,16.688,-43.253,170.88,16.688,133.8,64
-3.3739e+06,4.2391e+06,4.103,-43.147,171.11,4.103,332.5,73
-3.3821e+06,4.2165e+06,13.357,-43.201,170.82,13.357,102.9,56
-3.3742e+06,4.2717e+06,13.539,-42.977,171.44,13.539,94.8,73
-3.384e+06,4.2423e+06,9.498,-43.055,171.07,9.498,369.6,61
-3.3734e+06,4.2708e+06,14.191,-42.987,171.43,14.191,399.1,73
-3.3872e+06,4.2443e+06,8.169,-43.021,171.07,8.169,130,61
-3.3966e+06,4.2172e+06,8.629,-43.09,170.73,8.629,248.9,51
-3.3645e+06,4.2657e+06,10.43,-43.079,171.45,10.43,498.1,73
-3.3965e+06,4.216e+06,9.679,-43.096,170.72,9.679,530.2,51
-3.3927e+06,4.2163e+06,8.765,-43.123,170.75,8.765,485.3,54
-3.3703e+06,4.2308e+06,12.778,-43.216,171.05,12.778,295.6,68
-3.3906e+06,4.2099e+06,8.125,-43.172,170.7,8.125,393.3,54
-3.3776e+06,4.1691e+06,4.088,-43.475,170.37,4.088,209.4,23
-3.3507e+06,4.1743e+06,12.735,-43.649,170.61,12.735,293.6,45
-3.3818e+06,4.2374e+06,3.969,-43.096,171.04,3.969,509.8,60
-3.3785e+06,4.1513e+06,1.879,-43.558,170.19,1.879,130,17
-3.38e+06,4.2465e+06,5.728,-43.063,171.14,5.728,130,61
-3.3892e+06,4.1378e+06,5.346,-43.547,169.97,5.346,457.7,12
-3.3778e+06,4.1596e+06,6.489,-43.521,170.27,6.489,130,18
-3.3861e+06,4.229e+06,14.615,-43.107,170.92,14.615,102.5,58
-3.3739e+06,4.2389e+06,3.976,-43.147,171.11,3.976,130,73
-3.3848e+06,4.2311e+06,4.936,-43.106,170.95,4.936,303.1,58
-3.3605e+06,4.186e+06,17.763,-43.517,170.67,17.763,324.2,43
-3.3608e+06,4.1863e+06,16.815,-43.513,170.67,16.815,215.4,43
-3.3965e+06,4.2172e+06,8.597,-43.09,170.73,8.597,252.4,51
-3.3684e+06,4.1561e+06,3.217,-43.609,170.3,3.217,130,32
-3.3852e+06,4.2249e+06,14.076,-43.135,170.89,14.076,116,57
-3.3274e+06,4.2427e+06,20.607,-43.471,171.47,20.607,297.2,75
-3.3275e+06,4.2423e+06,20.421,-43.473,171.47,20.421,351.4,75
-3.3274e+06,4.2429e+06,20.788,-43.471,171.48,20.788,343.2,75
-3.3789e+06,4.1633e+06,4.507,-43.495,170.31,4.507,65.2,23
-3.3596e+06,4.2114e+06,10.354,-43.394,170.93,10.354,130,66
-3.3924e+06,4.1374e+06,4.74,-43.524,169.95,4.74,1294.2,12
-3.3926e+06,4.1388e+06,3.783,-43.516,169.96,3.783,665.3,12
-3.328e+06,4.2428e+06,20.995,-43.466,171.47,20.995,445.3,75
-3.3842e+06,4.215e+06,8.713,-43.193,170.79,8.713,191.1,56
-3.3871e+06,4.1365e+06,5.492,-43.568,169.97,5.492,522.1,12
-3.3519e+06,4.258e+06,12.399,-43.212,171.46,12.399,416.1,73
-3.3871e+06,4.1365e+06,5.52,-43.569,169.97,5.52,521.6,12
-3.3781e+06,4.1596e+06,3.415,-43.519,170.27,3.415,130,18
-3.366e+06,4.2027e+06,8.371,-43.391,170.8,8.371,291.2,63
-3.379e+06,4.161e+06,7.578,-43.505,170.28,7.578,246.5,18
-3.3806e+06,4.2083e+06,11.348,-43.254,170.75,11.348,324.1,55
-3.3752e+06,4.1585e+06,8.531,-43.546,170.28,8.531,392.9,18
-3.378e+06,4.2113e+06,10.869,-43.258,170.8,10.869,113.1,56
-3.371e+06,4.2388e+06,15.853,-43.169,171.13,15.853,250.3,73
-3.3622e+06,4.2933e+06,15.22,-42.954,171.74,15.22,130,76
-3.387e+06,4.2411e+06,7.613,-43.039,171.04,7.613,358.1,61
-3.3819e+06,4.2526e+06,8.1,-43.018,171.19,8.1,462.1,61
-3.3772e+06,4.2655e+06,9.092,-42.986,171.35,9.092,247.5,61
-3.3695e+06,4.2728e+06,3.495,-43.005,171.48,3.495,130,73
-3.3792e+06,4.1562e+06,5.684,-43.529,170.23,5.684,105.6,18
-3.3792e+06,4.1562e+06,5.956,-43.528,170.23,5.956,79.4,18
-3.3766e+06,4.2142e+06,13.747,-43.253,170.84,13.747,277.4,56
-3.3744e+06,4.2697e+06,13.134,-42.985,171.42,13.134,119.7,73
-3.3496e+06,4.2483e+06,12.442,-43.279,171.37,12.442,130,73
-3.3858e+06,4.226e+06,13.733,-43.125,170.89,13.733,79.5,57
-3.3581e+06,4.177e+06,13.884,-43.58,170.59,13.884,254.9,40
-3.3763e+06,4.1627e+06,5.119,-43.517,170.32,5.119,98.6,23
-3.3896e+06,4.1379e+06,5.096,-43.543,169.97,5.096,685.2,12
-3.3764e+06,4.1628e+06,5.433,-43.516,170.32,5.433,142.1,23
-3.357e+06,4.2932e+06,29.963,-42.992,171.77,29.963,130,76
-3.3846e+06,4.2462e+06,19.498,-43.03,171.11,19.498,130,61
-3.349e+06,4.172e+06,12.546,-43.673,170.6,12.546,499.4,45
-3.3766e+06,4.1634e+06,6.984,-43.511,170.32,6.984,113.3,23
-3.3823e+06,4.2161e+06,13.148,-43.201,170.82,13.148,73.3,56
-3.3823e+06,4.2161e+06,13.14,-43.201,170.82,13.14,83.2,56
-3.3831e+06,4.219e+06,13.203,-43.181,170.84,13.203,140.1,59
-3.3763e+06,4.1627e+06,5.55,-43.517,170.32,5.55,97.3,23
-3.3823e+06,4.2161e+06,13.217,-43.202,170.82,13.217,84.2,56
-3.3824e+06,4.2161e+06,13.125,-43.201,170.82,13.125,78.1,56
-3.3827e+06,4.2155e+06,13.666,-43.201,170.81,13.666,111.5,56
-3.3596e+06,4.2623e+06,13.502,-43.133,171.45,13.502,433.5,73
-3.3553e+06,4.2091e+06,12.507,-43.437,170.94,12.507,130,71
-3.3539e+06,4.2611e+06,11.862,-43.181,171.47,11.862,604,73
-3.3835e+06,4.1584e+06,6.557,-43.485,170.22,6.557,187.5,18
-3.391e+06,4.148e+06,3.987,-43.481,170.06,3.987,130,15
-3.395e+06,4.2205e+06,12.055,-43.085,170.78,12.055,301.5,52
-3.3584e+06,4.1777e+06,12.516,-43.574,170.59,12.516,200.3,40
-3.3577e+06,4.2598e+06,11.936,-43.16,171.43,11.936,455.3,73
-3.3764e+06,4.1629e+06,5.61,-43.515,170.32,5.61,122.3,23
-3.3619e+06,4.1746e+06,7.627,-43.564,170.54,7.627,830.8,40
-3.3635e+06,4.1997e+06,6.804,-43.425,170.78,6.804,355.9,44
-3.3838e+06,4.1057e+06,10.807,-43.747,169.68,10.807,130,6
-3.3754e+06,4.15e+06,7.976,-43.588,170.19,7.976,130,17
-3.3249e+06,4.2582e+06,18.492,-43.41,171.65,18.492,130,75
-3.3583e+06,4.2919e+06,17.031,-42.989,171.75,17.031,130,76
-3.3489e+06,4.1726e+06,12.762,-43.671,170.61,12.762,1060.4,45
-3.3643e+06,4.2527e+06,9.654,-43.147,171.32,9.654,130,73
-3.3687e+06,4.2708e+06,14.779,-43.022,171.47,14.779,223.1,73
-3.3757e+06,4.1653e+06,5.743,-43.508,170.35,5.743,88.1,23
-3.3683e+06,4.2246e+06,9.586,-43.262,171,9.586,130,67
-3.3749e+06,4.268e+06,12.289,-42.99,171.4,12.289,128.3,73
-3.3957e+06,4.2093e+06,5.082,-43.137,170.66,5.082,627.2,51
-3.378e+06,4.2135e+06,12.789,-43.247,170.82,12.789,261.5,56
-3.3906e+06,4.2167e+06,0.79,-43.137,170.77,0.79,130,54
-3.3607e+06,4.1861e+06,17.444,-43.515,170.66,17.444,332.3,43
-3.3794e+06,4.2087e+06,15.996,-43.261,170.76,15.996,696.5,55
-3.3581e+06,4.1763e+06,15.066,-43.584,170.58,15.066,272.5,40
-3.3531e+06,4.2598e+06,11.677,-43.194,171.47,11.677,448.4,73
-3.3669e+06,4.2514e+06,5.47,-43.135,171.28,5.47,130,73
-3.3753e+06,4.1616e+06,4.21,-43.53,170.31,4.21,140.5,18
-3.3671e+06,4.1893e+06,13.938,-43.451,170.65,13.938,239.2,41
